NAME	DESCRIPTION	WT_Ctrl_rep_1	WT_Ctrl_rep_2	WT_Ctrl_rep_3	WT_Rap_rep_1	WT_Rap_rep_2	WT_Rap_rep_3	AP2_F_Ctrl_rep_1	AP2_F_Ctrl_rep_2	AP2_F_Ctrl_rep_3	AP2_F_Rap_rep_1	AP2_F_Rap_rep_2	AP2_F_Rap_rep_3
cgd3_1660-RA	na	10.19998112	10.28051397	10.01266084	9.309376555	9.799674747	9.494299357	9.986577327	10.23183321	10.1226982	9.784807411	10.68688378	10.29630235
cgd3_1690-RA	na	4.278151787	4.753531578	5.77214752	4.896527863	5.203984388	5.462014094	4.494029121	4.577797821	5.396336689	5.071138554	4.446703726	4.987482059
cgd3_1710-RA	na	3.010884513	4.369463144	4.560125758	4.709538879	4.768724174	3.010884513	3.362786629	3.997368832	3.010884513	4.192457143	5.151897008	3.677302643
cgd3_1720-RA	na	4.278151787	4.753531578	3.010884513	3.010884513	3.010884513	3.932083313	4.563603517	4.99056321	3.010884513	4.548110207	4.952840553	4.476275426
cgd3_1740-RA	na	3.779408455	3.010884513	4.202713186	3.010884513	4.768724174	3.932083313	3.64546324	3.997368832	3.779961752	4.192457143	3.010884513	4.476275426
cgd3_1760-RA	na	4.648067155	3.010884513	4.202713186	4.494653587	4.142445442	4.489792337	3.9867697	3.010884513	4.278934887	3.719397979	4.446703726	4.754403979
cgd3_1770-RA	na	4.942228651	3.010884513	4.846340699	4.242063963	3.684873515	3.010884513	3.511037221	3.010884513	3.779961752	3.010884513	4.446703726	4.476275426
cgd3_1790-RA	na	7.332466406	6.492197259	7.10302977	6.994878781	6.701253146	6.562309264	7.244896806	6.445647204	6.991619828	6.116802857	6.262874267	6.215617863
cgd3_180-RA	na	3.779408455	3.844513052	3.010884513	3.935662614	3.684873515	4.89100757	4.812531402	3.997368832	5.396336689	3.010884513	3.660226329	4.131405811
cgd3_1800-RA	na	4.648067155	4.369463144	4.202713186	3.546137356	3.010884513	3.932083313	3.9867697	3.997368832	4.943216998	3.010884513	4.106407252	4.476275426
cgd3_1810-RA	na	5.885038906	5.056554028	5.469128481	5.210499987	5.80889005	3.932083313	5.024762615	4.99056321	5.396336689	5.275335925	4.952840553	4.987482059
cgd3_1820-RA	na	5.395253729	5.306845616	6.132981886	5.210499987	5.00270712	5.870022649	5.685960265	4.99056321	5.740640739	6.913018736	6.500446016	6.304683762
cgd3_1830-RA	na	4.942228651	4.753531578	4.202713186	4.494653587	4.142445442	5.870022649	3.9867697	3.010884513	3.779961752	5.454182522	5.151897008	4.131405811
cgd3_1840-RA	na	6.250024613	5.306845616	6.022436784	5.876555061	5.679753584	6.037597039	6.114660735	6.308392469	5.187493604	5.756568305	6.425519636	5.909751403
cgd3_1850-RA	na	6.017229167	5.705794666	5.085065539	5.784785814	5.380587788	5.68039417	5.252501832	5.573250018	5.578735597	5.756568305	4.721855065	5.18808976
cgd3_1860-RA	na	3.779408455	3.010884513	3.010884513	4.242063963	5.00270712	3.010884513	4.084683297	3.997368832	5.187493604	3.719397979	4.446703726	4.754403979
cgd3_1880-RA	na	3.779408455	5.306845616	4.846340699	5.58162849	5.380587788	5.20457829	5.209739543	5.31112632	5.187493604	4.192457143	3.010884513	5.521092207
cgd3_1890-RA	na	5.186450583	6.151928238	6.585903933	6.513152812	6.036930245	4.489792337	6.388318427	5.31112632	5.578735597	6.31505567	6.500446016	6.747454734
cgd3_190-RA	na	8.701689047	7.797141606	8.888603089	8.559876028	8.466193281	8.606790149	8.766800178	8.154411701	8.041576992	7.696301043	7.434751	7.034611624
cgd3_1900-RA	na	3.010884513	3.010884513	3.726523662	3.546137356	4.142445442	4.489792337	4.084683297	3.010884513	3.779961752	4.192457143	4.721855065	3.677302643
cgd3_1940-RA	na	7.477236191	6.99830355	7.351896601	7.112791722	7.053742109	6.946251006	6.388318427	7.155172666	6.784377671	6.31505567	6.63954725	6.926507005
cgd3_1950-RA	na	3.779408455	3.844513052	6.022436784	4.242063963	4.489304987	3.932083313	3.76842451	4.577797821	3.779961752	3.719397979	5.151897008	5.521092207
cgd3_1960-RA	na	3.779408455	4.369463144	3.726523662	3.010884513	3.684873515	3.932083313	4.42092872	4.577797821	3.010884513	3.010884513	4.106407252	3.677302643
cgd3_1980-RA	na	5.739503338	6.017982862	5.628579063	6.623225554	5.679753584	6.447921793	6.349450382	6.570970729	6.018401941	6.31505567	5.482753432	5.521092207
cgd3_1990-RA	na	3.779408455	3.844513052	3.010884513	4.494653587	4.142445442	3.932083313	3.9867697	3.997368832	3.779961752	4.833197758	4.106407252	4.131405811
cgd3_200-RA	na	5.395253729	5.056554028	5.085065539	5.345099518	4.489304987	6.323677733	5.449144043	5.794991581	5.396336689	5.275335925	4.952840553	5.521092207
cgd3_2000-RA	na	4.278151787	5.056554028	5.085065539	4.709538879	4.489304987	5.20457829	4.629976465	5.31112632	4.278934887	5.071138554	3.010884513	4.476275426
cgd3_2020-RA	na	5.577622184	5.520066618	5.77214752	6.330491219	5.203984388	5.870022649	5.555428773	6.445647204	5.740640739	5.886899387	5.97831686	5.791462568
cgd3_2030-RA	na	3.010884513	3.844513052	3.010884513	3.546137356	3.010884513	3.932083313	4.176371886	3.997368832	4.278934887	4.548110207	3.010884513	4.131405811
cgd3_2040-RA	na	3.010884513	3.010884513	3.010884513	4.242063963	3.010884513	4.489792337	3.9867697	3.010884513	3.779961752	4.192457143	4.106407252	3.010884513
cgd3_2060-RA	na	5.186450583	3.844513052	3.726523662	4.242063963	5.00270712	3.932083313	4.494029121	3.010884513	3.010884513	4.192457143	4.446703726	3.010884513
cgd3_2080-RA	na	5.186450583	3.844513052	3.010884513	3.010884513	3.684873515	3.932083313	4.084683297	3.010884513	3.010884513	3.010884513	4.952840553	4.131405811
cgd3_2090-RA	na	7.650109903	7.837467184	7.396904137	7.744465466	7.498706506	7.105660009	7.307073685	7.89152952	7.87715837	7.465451477	7.185097099	6.809640897
cgd3_210-RA	na	3.010884513	3.010884513	3.726523662	3.546137356	4.142445442	3.010884513	4.084683297	3.010884513	4.648976093	4.192457143	3.660226329	3.010884513
cgd3_2100-RA	na	4.648067155	3.010884513	3.010884513	4.242063963	4.142445442	3.010884513	3.88172386	3.010884513	3.779961752	3.010884513	3.010884513	3.677302643
cgd3_2110-RA	na	5.739503338	6.38744507	6.132981886	6.866464005	6.561614027	6.037597039	5.88932934	5.987148323	5.88619569	5.756568305	5.151897008	5.909751403
cgd3_2140-RA	na	4.942228651	3.844513052	3.010884513	3.010884513	4.142445442	3.010884513	3.76842451	4.577797821	4.278934887	4.548110207	5.326789012	5.662601784
cgd3_2160-RA	na	4.278151787	3.844513052	4.560125758	3.546137356	3.684873515	5.462014094	4.262579904	3.997368832	5.88619569	4.548110207	3.660226329	4.131405811
cgd3_2170-RA	na	4.942228651	3.844513052	5.289839726	5.345099518	4.489304987	3.010884513	5.209739543	4.577797821	4.648976093	6.006425873	3.660226329	4.131405811
cgd3_2180-RA	na	4.278151787	5.520066618	6.132981886	6.330491219	6.322994159	5.870022649	5.485449284	4.99056321	5.396336689	5.454182522	5.623489969	5.909751403
cgd3_220-RA	na	4.648067155	5.520066618	6.2356561	5.686780226	5.00270712	6.323677733	5.073277404	3.997368832	6.018401941	6.006425873	5.751709507	5.909751403
cgd3_2200-RA	na	5.885038906	5.306845616	4.846340699	5.876555061	5.00270712	4.489792337	5.294033026	5.573250018	4.648976093	5.454182522	5.482753432	5.521092207
cgd3_2210-RA	na	6.450423026	5.520066618	5.289839726	5.345099518	5.203984388	4.89100757	5.685960265	5.573250018	4.278934887	4.833197758	4.721855065	5.18808976
cgd3_2230-RA	na	4.278151787	3.010884513	4.202713186	4.242063963	5.00270712	3.932083313	3.88172386	3.010884513	4.648976093	4.192457143	4.446703726	4.131405811
cgd3_2250-RA	na	6.138317333	6.274487278	5.469128481	5.876555061	6.322994159	6.767014834	5.33440203	6.445647204	4.648976093	5.756568305	5.623489969	6.120689503
cgd3_2260-RA	na	3.779408455	4.753531578	4.560125758	5.686780226	5.203984388	3.932083313	4.868587159	3.997368832	3.010884513	5.275335925	3.660226329	3.677302643
cgd3_2270-RA	na	3.779408455	3.010884513	3.726523662	3.546137356	3.010884513	3.010884513	4.176371886	3.010884513	3.010884513	4.192457143	4.952840553	4.987482059
cgd3_2280-RA	na	3.010884513	3.010884513	4.202713186	4.494653587	3.010884513	3.010884513	4.176371886	4.99056321	4.278934887	3.719397979	3.010884513	4.131405811
cgd3_2293-RA	na	4.648067155	5.056554028	4.560125758	5.468205933	5.679753584	5.20457829	4.693429679	5.987148323	3.779961752	5.886899387	6.262874267	5.364177671
cgd3_230-RA	na	4.648067155	3.844513052	4.560125758	3.546137356	3.010884513	3.010884513	4.629976465	3.010884513	3.010884513	4.833197758	4.446703726	5.791462568
cgd3_2320-RA	na	4.648067155	4.369463144	4.560125758	4.896527863	4.768724174	5.462014094	3.76842451	3.010884513	4.648976093	4.833197758	4.446703726	3.677302643
cgd3_2330-RA	na	5.186450583	4.753531578	4.846340699	5.784785814	4.142445442	3.932083313	5.411901548	4.577797821	5.578735597	4.548110207	3.660226329	5.18808976
cgd3_2353-RA	na	4.278151787	4.369463144	4.202713186	3.546137356	4.142445442	3.010884513	4.084683297	3.997368832	3.010884513	4.192457143	3.010884513	4.131405811
cgd3_2360-RA	na	4.942228651	5.870316732	5.085065539	5.58162849	5.380587788	5.870022649	4.868587159	4.99056321	4.648976093	5.613283381	5.97831686	5.662601784
cgd3_2390-RA	na	6.353700583	5.520066618	4.846340699	4.494653587	4.768724174	3.932083313	4.754209247	5.573250018	5.187493604	5.071138554	4.952840553	5.18808976
cgd3_2410-RA	na	4.278151787	5.520066618	4.202713186	5.345099518	4.142445442	3.932083313	5.411901548	5.31112632	5.578735597	6.404821258	6.425519636	6.467844302
cgd3_2440-RA	na	7.729352176	7.623523752	7.305439633	6.91055123	7.000655508	7.249194762	6.93939432	7.37734771	7.172796877	6.785132812	7.138940453	6.926507005
cgd3_2460-RA	na	3.779408455	4.369463144	3.010884513	3.546137356	4.489304987	5.20457829	3.197538571	3.997368832	4.278934887	3.010884513	4.106407252	3.010884513
cgd3_2470-RA	na	5.577622184	5.306845616	4.560125758	4.709538879	5.927411123	6.037597039	5.485449284	5.31112632	5.187493604	6.116802857	5.326789012	4.131405811
cgd3_2480-RA	na	5.739503338	6.492197259	6.132981886	5.686780226	6.561614027	5.68039417	6.787740202	7.233095095	6.45163902	6.489327223	6.93795719	7.273990745
cgd3_2490-RA	na	3.779408455	3.010884513	3.726523662	3.546137356	3.010884513	3.932083313	4.262579904	4.577797821	3.010884513	3.719397979	4.106407252	4.131405811
cgd3_250-RA	na	6.855570791	5.705794666	7.351896601	6.774029538	6.633122394	5.870022649	6.858655534	4.99056321	6.251222218	7.190493157	6.500446016	5.18808976
cgd3_2510-RA	na	3.779408455	3.844513052	3.010884513	3.010884513	4.489304987	4.89100757	3.362786629	3.010884513	3.010884513	3.010884513	4.721855065	4.131405811
cgd3_2530-RA	na	5.577622184	6.589855693	5.289839726	6.569238701	6.322994159	5.870022649	6.067540463	6.156693393	6.708107905	6.404821258	6.174115075	4.987482059
cgd3_2540-RA	na	4.278151787	4.369463144	4.202713186	3.935662614	4.489304987	3.932083313	4.084683297	3.997368832	3.779961752	5.275335925	4.446703726	4.131405811
cgd3_2580-RA	na	6.017229167	5.306845616	4.846340699	4.896527863	4.768724174	3.932083313	4.494029121	3.997368832	5.187493604	4.548110207	4.952840553	4.754403979
cgd3_260-RA	na	4.648067155	3.010884513	4.560125758	4.494653587	3.684873515	3.010884513	5.073277404	3.997368832	3.779961752	4.548110207	3.660226329	3.010884513
cgd3_2610-RA	na	4.278151787	4.369463144	3.726523662	3.935662614	4.768724174	3.932083313	4.974559434	5.31112632	5.740640739	4.833197758	3.660226329	4.476275426
cgd3_2620-RA	na	5.885038906	5.870316732	5.628579063	6.393983045	6.486375601	7.105660009	6.204521313	6.156693393	5.740640739	7.030485683	6.262874267	6.019072212
cgd3_2660-RA	na	3.779408455	3.010884513	3.010884513	3.010884513	3.010884513	4.489792337	3.010884513	3.997368832	3.779961752	4.833197758	4.721855065	4.131405811
cgd3_2680-RA	na	3.779408455	3.844513052	4.560125758	3.546137356	4.489304987	3.010884513	4.084683297	4.99056321	5.578735597	4.192457143	5.482753432	4.131405811
cgd3_2690-RA	na	4.278151787	3.010884513	3.010884513	3.935662614	4.489304987	3.010884513	4.42092872	3.997368832	4.278934887	3.719397979	4.952840553	4.987482059
cgd3_270-RA	na	4.648067155	4.369463144	4.202713186	4.896527863	3.684873515	4.89100757	4.629976465	4.577797821	3.779961752	3.010884513	4.106407252	4.987482059
cgd3_2710-RA	na	6.250024613	5.306845616	6.132981886	5.876555061	5.80889005	6.037597039	6.32961649	4.99056321	5.740640739	5.756568305	4.721855065	5.18808976
cgd3_2730-RA	na	3.779408455	3.010884513	3.010884513	4.242063963	3.684873515	3.932083313	4.42092872	3.010884513	3.010884513	4.192457143	3.660226329	4.476275426
cgd3_2740-RA	na	4.278151787	3.010884513	4.202713186	4.242063963	4.768724174	4.489792337	3.362786629	3.010884513	3.010884513	4.833197758	3.010884513	4.131405811
cgd3_2750-RA	na	3.779408455	3.010884513	3.726523662	3.010884513	4.489304987	3.932083313	4.084683297	4.577797821	3.010884513	3.010884513	4.446703726	3.677302643
cgd3_2780-RA	na	3.779408455	3.010884513	3.726523662	4.709538879	3.010884513	3.932083313	4.494029121	4.577797821	3.010884513	4.833197758	3.660226329	4.476275426
cgd3_280-RA	na	4.278151787	3.844513052	3.726523662	5.062038298	4.142445442	4.489792337	3.511037221	4.99056321	3.010884513	3.719397979	3.660226329	3.010884513
cgd3_2820-RA	na	3.010884513	3.010884513	4.202713186	3.935662614	3.010884513	3.010884513	3.197538571	3.010884513	3.010884513	4.833197758	4.106407252	4.131405811
cgd3_2850-RA	na	5.577622184	5.705794666	6.022436784	5.962834376	6.322994159	6.447921793	6.534095499	6.308392469	6.139503522	6.644798154	6.500446016	6.215617863
cgd3_2860-RA	na	3.010884513	3.844513052	4.202713186	4.242063963	5.679753584	3.010884513	4.754209247	5.573250018	3.010884513	5.454182522	5.326789012	4.754403979
cgd3_2870-RA	na	5.577622184	4.369463144	4.846340699	3.935662614	4.489304987	4.89100757	4.084683297	3.997368832	3.010884513	4.192457143	6.262874267	4.131405811
cgd3_2890-RA	na	4.648067155	5.056554028	4.202713186	5.58162849	5.203984388	5.68039417	5.685960265	3.010884513	3.779961752	5.454182522	5.482753432	4.476275426
cgd3_290-RA	na	6.607434805	6.479263089	6.81726812	6.216130698	6.444880934	6.62596767	6.112202608	6.479295083	7.006872935	7.043828391	6.334704286	7.043981368
cgd3_2950-RA	na	3.779408455	4.753531578	4.846340699	5.062038298	3.684873515	3.932083313	4.084683297	4.577797821	4.943216998	5.275335925	4.106407252	4.754403979
cgd3_2960-RA	na	3.779408455	3.010884513	3.010884513	4.494653587	3.684873515	3.010884513	3.362786629	4.577797821	3.010884513	3.010884513	4.106407252	3.677302643
cgd3_300-RA	na	3.779408455	5.870316732	4.846340699	4.896527863	4.489304987	5.20457829	5.120213681	5.573250018	5.88619569	5.071138554	5.151897008	4.987482059
cgd3_3040-RA	na	3.779408455	3.010884513	5.289839726	3.546137356	5.537911431	4.489792337	4.563603517	5.31112632	4.648976093	5.886899387	6.766408206	6.542989103
cgd3_3050-RA	na	7.332466406	7.067749039	7.783331557	7.256368356	6.766311019	6.946251006	7.695909361	7.444402615	7.978039991	7.288085586	8.022777543	8.540981044
cgd3_3060-RA	na	3.010884513	4.753531578	3.726523662	4.494653587	4.142445442	4.89100757	4.494029121	4.577797821	3.010884513	4.833197758	5.623489969	5.662601784
cgd3_3073-RA	na	3.779408455	4.753531578	3.726523662	3.546137356	3.010884513	3.010884513	4.42092872	3.010884513	4.943216998	3.719397979	4.106407252	4.131405811
cgd3_3090-RA	na	3.010884513	3.010884513	3.010884513	3.010884513	3.684873515	5.20457829	4.084683297	3.010884513	3.010884513	3.010884513	4.446703726	3.010884513
cgd3_3100-RA	na	5.885038906	5.705794666	5.90271311	6.121303544	6.233796691	6.037597039	5.88932934	5.31112632	5.578735597	4.833197758	5.482753432	5.364177671
cgd3_3110-RA	na	5.395253729	4.753531578	5.77214752	4.896527863	5.203984388	4.89100757	4.563603517	3.997368832	4.648976093	4.192457143	4.446703726	4.987482059
cgd3_3120-RA	na	4.278151787	3.844513052	4.202713186	3.546137356	4.768724174	3.010884513	4.176371886	3.997368832	3.010884513	5.071138554	3.660226329	3.677302643
cgd3_3150-RA	na	5.186450583	5.056554028	3.726523662	4.494653587	4.142445442	4.489792337	4.563603517	4.577797821	3.010884513	3.719397979	4.952840553	4.131405811
cgd3_3170-RA	na	4.278151787	3.010884513	4.560125758	4.494653587	5.380587788	3.010884513	4.176371886	3.010884513	4.278934887	4.192457143	4.721855065	3.010884513
cgd3_3180-RA	na	3.779408455	3.010884513	4.202713186	4.242063963	4.489304987	3.010884513	3.9867697	4.577797821	4.278934887	3.010884513	3.010884513	3.010884513
cgd3_3190-RA	na	4.278151787	4.369463144	3.010884513	4.494653587	5.00270712	3.932083313	4.42092872	4.577797821	4.648976093	5.275335925	4.106407252	4.131405811
cgd3_3200-RA	na	5.885038906	5.306845616	4.846340699	5.210499987	5.203984388	5.462014094	4.629976465	6.156693393	5.396336689	3.719397979	4.446703726	4.987482059
cgd3_3210-RA	na	4.648067155	3.010884513	5.289839726	5.686780226	5.380587788	4.489792337	5.622170287	5.794991581	5.187493604	3.719397979	4.106407252	5.364177671
cgd3_330-RA	na	4.278151787	4.753531578	4.560125758	4.709538879	4.768724174	5.20457829	4.42092872	4.577797821	4.943216998	3.010884513	3.660226329	5.18808976
cgd3_3310-RA	na	4.168818949	4.272884505	4.12080365	4.402204127	3.010884513	4.375471294	3.991950531	3.010884513	4.194967555	3.010884513	4.034300482	4.016917075
cgd3_3320-RA	na	4.942228651	3.010884513	3.010884513	5.210499987	4.768724174	3.932083313	4.629976465	3.010884513	4.278934887	5.071138554	4.952840553	4.131405811
cgd3_3330-RA	na	3.779408455	3.844513052	5.289839726	5.468205933	4.768724174	3.932083313	4.563603517	5.573250018	5.396336689	4.192457143	4.446703726	4.754403979
cgd3_3340-RA	na	7.053316226	7.618363641	7.207781553	7.719898409	7.291842568	7.439229199	7.072529328	7.046781632	6.768767064	7.07717719	7.172772874	6.784652851
cgd3_3350-RA	na	5.395253729	5.056554028	5.085065539	4.709538879	5.00270712	3.932083313	4.084683297	4.99056321	4.648976093	4.192457143	4.952840553	4.131405811
cgd3_3360-RA	na	4.278151787	4.369463144	3.726523662	4.242063963	3.684873515	3.932083313	3.9867697	3.010884513	3.779961752	4.192457143	4.446703726	4.987482059
cgd3_3370-RA	na	5.885038906	5.705794666	5.77214752	6.569238701	6.138718852	6.668289744	6.858655534	7.233095095	6.542289855	4.833197758	6.079535064	6.682466872
cgd3_3380-RA	na	3.779408455	4.369463144	3.010884513	3.935662614	4.142445442	3.932083313	3.64546324	4.99056321	4.648976093	4.548110207	4.106407252	4.754403979
cgd3_3410-RA	na	3.779408455	3.010884513	5.289839726	4.709538879	4.142445442	4.489792337	4.262579904	3.010884513	3.779961752	3.010884513	4.952840553	3.010884513
cgd3_3430-RA	na	6.990365306	6.492197259	7.713886247	7.506670066	7.202200103	7.37973248	7.514551955	6.793037243	6.784377671	7.085816911	6.704371692	7.135177332
cgd3_3440-RA	na	3.779408455	5.520066618	5.628579063	4.494653587	5.00270712	4.89100757	5.024762615	5.31112632	5.396336689	4.833197758	3.660226329	4.754403979
cgd3_3450-RA	na	7.113634789	7.914886659	7.482914036	7.643582802	6.486375601	6.323677733	7.376380709	7.842651412	7.691562181	7.288085586	6.500446016	7.440464751
cgd3_3460-RA	na	4.942228651	4.369463144	3.726523662	5.062038298	4.489304987	4.89100757	3.9867697	3.010884513	4.943216998	4.192457143	3.660226329	4.476275426
cgd3_350-RA	na	3.010884513	3.010884513	3.010884513	4.242063963	4.489304987	4.489792337	4.629976465	3.010884513	3.010884513	4.192457143	5.326789012	4.131405811
cgd3_3520-RA	na	5.186450583	5.306845616	4.202713186	5.210499987	5.380587788	4.89100757	4.494029121	4.99056321	4.648976093	5.275335925	5.326789012	5.521092207
cgd3_3550-RA	na	6.017229167	5.705794666	6.331506138	6.330491219	6.406996461	4.89100757	6.551323965	5.573250018	6.354908021	6.785132812	6.63954725	6.467844302
